Country,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
japan,2011.0,1265.034863,430.475991,552.298459,247.922677,24.982896,0.4775,9.882525
japan,2013.0,1315.5687,481.216134,541.435289,256.490809,26.805206,0.438664,10.303726
japan,2014.0,1264.413251,472.934047,496.771315,258.548469,26.557375,0.449102,9.918777
japan,2015.0,1223.605161,465.830288,476.378763,246.428641,25.93614,0.424732,9.615687
japan,2016.0,1203.888206,456.551209,460.878576,251.595944,25.969471,0.457129,9.479893
japan,2017.0,1188.358949,458.482158,448.847338,245.692546,26.428778,0.436103,9.382092
japan,2018.0,1143.411908,441.964043,432.510939,233.953267,26.182944,0.423414,9.056307
japan,2020.0,1042.224016,399.366949,387.85735,222.604846,24.490267,0.344529,8.321498
japan,2021.0,1067.398435,418.820499,395.359389,221.525076,23.788868,0.344529,8.565739
jordan,1990.0,10.476423,0.7328,9.486096,0.230832,0.759495,0.000978,3.009959
jordan,1991.0,9.903911,0.7328,9.115728,0.223586,0.564596,0.000978,2.701278
jordan,1992.0,11.984199,0.7328,10.450221,0.245414,1.288564,0.000978,3.099185
jordan,1993.0,11.774286,0.7328,10.050919,0.289367,1.434,0.000978,2.888857
jordan,1994.0,13.249567,0.7328,11.149552,0.479984,1.620031,0.000978,3.09702
jordan,1995.0,13.208063,0.7328,11.365728,0.432352,1.409983,0.000978,2.962648
jordan,1996.0,13.825418,0.7328,12.006928,0.417696,1.400794,0.000978,2.999868
jordan,1997.0,14.074057,0.7328,12.325696,0.461664,1.286697,0.000978,2.973184
jordan,1998.0,14.253067,0.7328,12.743392,0.468992,1.040683,0.000978,2.942172
jordan,1999.0,14.266665,0.7328,12.754384,0.465328,1.046953,0.000978,2.881703
jordan,2001.0,15.609517,0.7328,13.934619,0.472546,1.202352,0.000978,3.023161
jordan,2002.0,16.420437,0.7328,14.670656,0.428688,1.321093,0.000978,3.112565
jordan,2003.0,16.982176,0.7328,15.216592,0.487312,1.278272,0.000978,3.14711
jordan,2004.0,18.670695,0.7328,14.542416,2.737008,1.391271,0.000978,3.374777
jordan,2005.0,20.436793,0.7328,15.861456,3.165696,1.409641,0.000978,3.598956
jordan,2006.0,20.52639,0.7328,14.542416,4.583664,1.40031,0.000978,3.378525
jordan,2007.0,21.436498,0.7328,14.389745,5.506056,1.540697,0.000978,3.311445
jordan,2008.0,20.717997,0.7328,12.9156,6.236128,1.566269,0.000978,3.123533
jordan,2009.0,21.336692,0.7328,12.882624,7.060528,1.39354,0.000978,3.146776
jordan,2010.0,20.615325,0.7328,13.970832,5.235856,1.408637,0.000978,2.974254
jordan,2011.0,21.24376,0.7328,18.250384,1.99688,0.996496,0.000978,2.987879
jordan,2012.0,23.814571,0.7328,20.892588,1.509337,1.411877,0.000771,3.302139
jordan,2013.0,23.818209,0.831728,19.650032,1.86864,1.462752,0.005057,3.095359
jordan,2014.0,25.898838,1.315376,22.42368,0.619216,1.53675,0.003816,2.99131
jordan,2015.0,25.557235,0.681504,19.298288,4.004752,1.571676,0.001015,2.691866
jordan,2017.0,25.428559,0.578912,15.183616,8.031488,1.634543,0.000978,2.489242
jordan,2018.0,24.959567,0.791424,14.666992,7.866608,1.634543,0.000978,2.386223
jordan,2019.0,26.328034,0.784096,15.92008,7.85928,1.76377,0.000808,2.460867
jordan,2020.0,24.942159,0.617038,14.713522,7.847415,1.76377,0.000414,2.282258
jordan,2021.0,25.593717,0.542521,15.079398,8.207051,1.76377,0.000978,2.295755
kazakhstan,1990.0,278.781769,168.898922,62.818412,27.402821,1.015078,15.785021,16.528665
kazakhstan,1991.0,269.489798,166.778614,57.253411,26.310939,0.804064,15.676637,15.858132
kazakhstan,1992.0,245.215827,156.356315,45.962151,25.161586,0.699188,14.679773,14.387715
kazakhstan,1993.0,217.963803,139.209238,38.299121,23.484133,0.352883,15.228583,12.836731
kazakhstan,1994.0,184.332707,113.73279,31.887837,22.188472,0.168706,15.480828,11.00681
kazakhstan,1995.0,177.082247,111.180349,31.772104,17.663143,0.097929,15.639753,10.775146
kazakhstan,1996.0,162.760497,100.610639,31.070919,15.731992,0.015839,14.771531,10.081641
kazakhstan,1997.0,154.166198,90.608755,32.565761,14.85866,0.046938,15.470313,9.744753
kazakhstan,1998.0,148.818172,85.775351,31.974857,14.386611,0.010261,15.498808,9.617147
kazakhstan,2000.0,147.473712,90.498794,25.427307,14.152646,0.001999,16.132079,9.679133
kazakhstan,2001.0,142.295087,88.424584,24.955466,11.192608,0.158182,15.975569,9.311723
kazakhstan,2002.0,159.971295,91.19773,36.545939,14.307133,0.026942,15.589078,10.429081
kazakhstan,2003.0,177.823927,102.150449,40.412579,16.175043,0.00052,16.141565,11.534491
kazakhstan,2004.0,187.304225,108.806836,42.146222,17.299271,0.345937,16.331076,12.067076
kazakhstan,2005.0,200.43793,109.271752,52.771613,18.118596,0.355198,16.396474,12.802424
kazakhstan,2006.0,220.048086,114.456861,56.355938,27.992822,0.475598,16.376724,13.907071
kazakhstan,2007.0,226.128841,124.845658,56.450498,23.985991,0.596891,16.477869,14.127635
kazakhstan,2008.0,227.121447,121.365975,53.524982,30.334053,0.984189,16.936001,14.022857
kazakhstan,2009.0,221.057174,130.767979,40.274071,29.953277,0.932672,16.128092,13.477149
kazakhstan,2010.0,246.982754,140.333624,52.15321,34.211553,1.025235,16.391153,14.853571
kazakhstan,2011.0,237.033962,137.589848,40.35066,38.658557,1.066332,16.406333,14.054855
kazakhstan,2012.0,243.921902,148.665445,39.979448,34.442119,2.321314,16.462064,14.26205
kazakhstan,2013.0,251.452709,146.942028,50.234151,30.732232,3.030554,16.435439,14.496518
kazakhstan,2014.0,297.643502,190.257744,40.811784,43.406802,3.237937,16.54415,16.918967
kazakhstan,2015.0,301.273154,183.235611,41.434762,52.648057,3.456792,16.175616,16.891382
kazakhstan,2016.0,304.839535,183.031911,43.012721,54.721206,3.524569,17.295004,16.861943
kazakhstan,2018.0,331.8207,190.787784,48.946831,68.573948,3.890766,16.760128,17.899392
kazakhstan,2019.0,297.569458,176.146122,49.060757,50.438959,3.800151,14.698167,15.866768
kazakhstan,2020.0,278.404593,181.010491,41.434762,26.310939,0.699188,16.843902,14.668899
kazakhstan,2021.0,276.68346,180.818472,42.767601,27.98022,4.448138,16.843902,14.413251
kyrgyzstan,1990.0,19.322227,7.087929,7.565076,3.712039,0.694215,0.262968,4.396677
kyrgyzstan,1991.0,15.956699,6.166632,5.819902,3.075232,0.650298,0.244634,3.580871
kyrgyzstan,1992.0,11.080756,3.814224,3.685984,3.074096,0.506452,0.253801,2.461701
kyrgyzstan,1993.0,8.502275,3.436832,2.429232,2.315648,0.320563,0.253801,1.886195
kyrgyzstan,1994.0,6.147083,3.42422,0.824892,1.715776,0.182193,0.253801,1.356704
kyrgyzstan,1995.0,4.511588,1.24576,1.395984,1.729408,0.140436,0.253801,0.981536
kyrgyzstan,1996.0,5.664159,1.853984,1.542544,2.022528,0.245103,0.253801,1.21377
kyrgyzstan,1997.0,5.574669,1.94192,1.674448,1.663456,0.294845,0.253801,1.176491
kyrgyzstan,1998.0,5.914543,1.938256,1.707424,1.952912,0.315951,0.253801,1.229529
kyrgyzstan,1999.0,4.64847,1.916272,1.41064,1.150496,0.171062,0.253801,0.952768
kyrgyzstan,2000.0,4.602495,1.864976,1.205456,1.311712,0.220351,0.253801,0.932589
kyrgyzstan,2001.0,3.861425,1.228607,1.085575,1.342299,0.204945,0.253801,0.775162
kyrgyzstan,2002.0,4.920849,1.985888,1.003936,1.700096,0.230929,0.253801,0.978954
kyrgyzstan,2003.0,5.381613,2.407248,1.24576,2210.0,0.412368,0.253801,1379.0
kyrgyzstan,2004.0,5.807885,2.36328,1.542544,1.531552,0.370509,0.253801,1.13059
kyrgyzstan,2005.0,5.514575,2.319312,1.370336,1.414304,0.410623,0.253801,1.061901
kyrgyzstan,2006.0,5.419141,2.225552,1.272268,1.47759,0.443731,0.253801,1.03285
kyrgyzstan,2007.0,6.518943,2.304656,2.23504,1.472928,0.506319,0.253801,1.231205
kyrgyzstan,2008.0,7.546983,3.192892,2.423079,1.429653,0.50136,0.253801,1.411861
kyrgyzstan,2009.0,6.736609,2.751664,3.121728,0.62288,0.240337,0.253801,1.244275
kyrgyzstan,2010.0,6.313962,2.682048,2.755328,0.564256,0.31233,0.253801,1.15139
kyrgyzstan,2011.0,7.553504,2.865248,3.638352,0.637536,0.412368,0.253801,1.360419
kyrgyzstan,2012.0,9.998398,4.015744,4.6716,0.817072,0.493982,0.253801,1.775299
kyrgyzstan,2013.0,9.658305,3.576064,4.796176,0.626544,0.659521,0.253801,1.688645
kyrgyzstan,2014.0,10.095418,4.503056,4.400464,0.516624,0.675274,0.253801,1.736274
kyrgyzstan,2016.0,9.646228,3.4808,5.11128,0.545936,0.508212,0.253801,1.602816
kyrgyzstan,2017.0,9.348074,3.3892,4.792512,0.578912,0.58745,0.253801,1.527148
kyrgyzstan,2018.0,11.104531,4.041392,5.668208,0.6412,0.753731,0.253801,1.784292
kyrgyzstan,2019.0,9.03028,3.16936,4.459088,0.619216,0.782616,0.253801,1.428019
kyrgyzstan,2020.0,8.488702,3.125244,3.927262,0.653579,0.782616,0.253801,1.321225
latvia,1990.0,19.661396,2.811669,10.462118,5.493226,0.345783,1.1e-05,7.310724
latvia,1991.0,17.919401,2.45509,9.292721,5.454966,0.319702,1.1e-05,6.688929
latvia,1992.0,14.193356,2.163498,7.795151,3.976077,0.141949,1e-05,5.330071
latvia,1993.0,11.921497,1.994787,7.269929,2.593993,0.015807,1e-05,4.51762
latvia,1994.0,10.370008,1.520794,6.866094,1.874322,0.076603,9e-06,3.978589
latvia,1995.0,9.133782,1.111259,5.59757,2.297133,0.09432,9e-06,3.553792
latvia,1996.0,9.211501,1.039514,6.055922,1.976588,0.105813,9e-06,3.63475
latvia,1998.0,8.305879,0.703367,5.090608,2.370038,0.104677,8e-06,3.373169
latvia,1999.0,7.717713,0.538523,4.738804,2.264463,0.138675,8e-06,3.18079
latvia,2000.0,7.081469,0.569863,3.880005,2.504234,0.088369,7e-06,2.959824
latvia,2001.0,7.496323,0.525763,3.919489,2.905579,0.109857,7e-06,3.177419
latvia,2002.0,7.520245,0.435511,3.935504,2.979214,0.117455,7e-06,3.232923
latvia,2003.0,7.725858,0.387864,4.058192,3.091749,0.128849,6e-06,3.367352
latvia,2004.0,7.730934,0.32156,4.162106,3.07175,0.13692,5e-06,3.415564
latvia,2006.0,8.309829,0.381311,4.472516,3.261517,0.169238,4e-06,3.770489
latvia,2007.0,8.637101,0.45359,4.832293,3.146682,0.171492,5e-06,3.969159
latvia,2008.0,8.197894,0.440299,4.47117,3.084859,0.167696,5e-06,3.812244
latvia,2009.0,7.456006,0.362411,4.071635,2.827001,0.178057,4e-06,3.506621
latvia,2010.0,8.554094,0.455342,4.250849,3.392969,0.430567,4e-06,4.070412
latvia,2012.0,7.51941,0.400164,3.729906,2.792478,0.575087,5e-06,3.661511
latvia,2013.0,7.368437,0.301134,3.771566,2.728688,0.5405,8e-06,3.627117
latvia,2014.0,7.171961,0.24243,3.890707,2.448369,0.558629,1.4e-05,3.566296
latvia,2015.0,7.262099,0.190231,4.066391,2.50596,0.470311,1.3e-05,3.645714
latvia,2016.0,7.210325,0.165653,4.058759,2.607191,0.34634,1.2e-05,3.653617
latvia,2017.0,7.214946,0.167253,4.27663,2.299365,0.437076,1.6e-05,3.69077
latvia,2018.0,7.859363,0.197038,4.362586,2.703732,0.550932,9e-06,4.060364
latvia,2019.0,7.648673,0.166208,4.318617,2.548376,0.561458,1e-05,3.990844
latvia,2020.0,6.994113,0.098523,4.170118,2.103025,0.550832,1.1e-05,3.686832
latvia,2021.0,7.266214,0.437905,4.235802,2.27089,0.550832,8.5e-06,3.87755
libya,1990.0,36.513782,0.014655,18.90435,9.272657,1.108425,7.213695,8.617873
libya,1991.0,42.619846,0.014655,25.283097,9.272789,0.971064,7.078241,9.815783
libya,1992.0,37.02442,0.014656,22.929312,9.21496,0.941348,3.924144,8.329791
libya,1993.0,38.708328,0.010993,25.533162,8.897032,0.939915,3.327226,8.51674
libya,1994.0,43.752489,0.014656,29.60512,9.17832,1.550537,3.403856,9.426783
libya,1995.0,45.689944,0.014655,31.877916,9.064011,1.307796,3.425566,9.653356
libya,1996.0,44.514425,0.014656,29.817632,9.757232,1.444105,3.4808,9.235231
libya,1997.0,45.506217,0.014655,30.720172,10.188765,1.025166,3.557458,9.282539
libya,1998.0,45.80762,0.014655,31.7387,10.188771,1.216633,2.663516,9.196541
libya,1999.0,45.054524,0.014655,33.349728,7.925232,1.214764,2.5648,8.90758
libya,2000.0,47.514863,0.014655,34.152144,9.497088,1.212895,2.652736,9.217614
libya,2001.0,48.462693,0.014655,34.562512,1092.0,1.208085,4.910955,9.185645
libya,2002.0,48.186163,0.014655,33.833376,10.431408,1.323603,2.597776,8.914571
libya,2003.0,49.473554,0.014655,34.93624,10.563312,1.39821,2.575792,8.925989
libya,2004.0,50.628915,0.014655,34.602816,12.864304,1.432387,1.729408,8.901689
libya,2005.0,56.988605,0.014655,39.543015,11.038924,1.434937,4.971729,9.761689
libya,2006.0,53.255754,0.003664,33.390032,12.050896,2.080666,5.730496,8.915531
libya,2007.0,49.977432,0.014655,30.260976,12.105856,2.015672,5.594928,8.196815
libya,2008.0,53.590669,0.014655,31.318341,12.575705,2.118955,7.577668,8.604285
libya,2009.0,53.121373,0.014655,33.111568,11.233824,2.503213,6.272768,8.352166
libya,2010.0,60.652794,0.014655,38.054304,13.197728,2.699306,6.701456,9.342715
libya,2011.0,49.212444,0.014655,35.200048,10.1676,1.33862,2.506176,7.952714
libya,2012.0,55.278758,0.014655,32.62792,10.709872,0.764704,11.176262,9.417373
libya,2013.0,43.458379,0.014655,21.615824,13.272167,0.778483,7.791904,7.260948
libya,2014.0,60.602117,0.014655,41.32992,11.105584,2.712451,5.454162,9.938416
libya,2015.0,54.550698,0.014655,32.032336,15.669942,1.937465,4.910955,8.809533
libya,2016.0,51.649399,0.014655,25.54732,20.1323,1.588721,4.381058,8.221552
libya,2017.0,53.437015,0.014655,26.193936,18.151456,1.743719,7.347905,8.377991
libya,2018.0,54.0158,0.014655,25.933792,17.535904,1.743719,8.802386,8.338612
libya,2019.0,69.243504,0.014655,42.114016,15.868784,1.627471,9.633233,10.540809
libya,2020.0,58.565147,0.014655,37.008161,15.278978,1.627471,4.650537,8.801572
libya,2021.0,74.525079,0.014655,44.3296,17.290753,1.627471,11.277255,11.064887
lithuania,1990.0,35.767734,3.187051,19.82351,10.583082,1.668073,0.023885,9.447749
lithuania,1991.0,37.849997,3.555129,21.319405,10.916733,1.549967,0.028218,9.97779
lithuania,1992.0,21.201457,1.662027,12.118746,6.290001,0.754953,0.033518,5.58559
lithuania,1993.0,16.353746,1.464818,10.925651,3.41391,0.363902,0.048036,4.316649
lithuania,1994.0,15.801144,1.220176,10.074631,3.97881,0.381595,0.043273,4.190778
lithuania,1995.0,15.091554,0.979148,9.063427,4.565558,0.307971,0.056943,4.02735
lithuania,1996.0,15.773444,0.895311,9.449308,4.926515,0.317549,0.08566,4.23787
lithuania,1997.0,15.196349,0.737671,9.348643,4.547781,0.366072,0.109367,4.112795
lithuania,1998.0,16.030578,0.646718,10.74215,4.000729,0.411705,0.120924,4.373355
lithuania,1999.0,13.482975,0.547675,8.390483,4.031561,0.345806,0.085439,3.710287
lithuania,2000.0,11.8764,0.37847,6.494099,4.530097,0.292541,0.110203,3.299333
lithuania,2001.0,12.627074,0.342059,7.156408,4.642064,0.283389,0.123315,3.546789
lithuania,2002.0,12.69916,0.54751,6.937168,4.738516,0.2905,0.11462,3.612027
lithuania,2005.0,14.117414,0.763105,7.238339,5.552448,0.383313,0.113046,4.184756
lithuania,2006.0,14.434081,1.030194,7.177341,5.517216,0.515276,0.105633,4.343779
lithuania,2007.0,15.824054,1.024928,7.559943,6.551531,0.524055,0.082772,4.835585
lithuania,2008.0,15.20423,0.86736,7.828545,5.836302,0.453817,0.140767,4.715399
lithuania,2010.0,13.946613,0.842852,6.848402,5.66358,0.289045,0.257944,4.442985
lithuania,2011.0,14.292825,0.972862,6.525788,6.160258,0.319844,0.244249,4.610889
lithuania,2012.0,14.349487,0.950419,6.759872,5.937292,0.395191,0.232871,4.68426
lithuania,2013.0,13.355973,1.091504,6.551776,4.914412,0.460789,0.265389,4.410548
lithuania,2014.0,13.108084,0.922524,6.80997,4.634943,0.400828,0.251207,4.376763
lithuania,2015.0,13.319679,0.735889,7.132157,4.648749,0.518315,0.207193,4.494175
lithuania,2016.0,13.351177,0.748809,7.677032,4.148532,0.452401,0.250769,4.551011
lithuania,2019.0,13.923306,0.800845,8.192743,4.081111,0.578055,0.233942,4.886943
lithuania,2020.0,13.653155,0.621598,8.021318,4.242133,0.556685,0.18161,4.841086
lithuania,2021.0,13.880837,0.731517,8.376843,4.00437,0.556685,0.18161,4.981189
luxembourg,1990.0,11.823353,6.30235,3.885955,1.035803,0.539358,2.6e-05,31.01069
luxembourg,1991.0,12.443151,6.015192,4.783281,1.074272,0.514963,2.7e-05,32.202855
luxembourg,1992.0,12.209723,5.539509,4.963488,1.121533,0.520445,2.8e-05,31.185757
luxembourg,1993.0,12.354764,5.735721,4.960647,1.160559,0.432346,2.9e-05,31.144083
luxembourg,1994.0,11.542475,4.843936,4.969793,1.173529,0.487189,2.9e-05,28.709554
luxembourg,1995.0,9.151729,2.704531,4.60279,1.342809,0.434228,3.3e-05,22.450794
luxembourg,1996.0,9.201614,2.459654,4.785672,1.461488,0.428195,3.6e-05,22.269046
luxembourg,1997.0,8.55397,1.541343,5.012945,1.491388,0.442133,3.7e-05,20.443941
luxembourg,1998.0,7.675949,0.420315,5.257356,1.495254,0.443924,3.8e-05,18.12186
luxembourg,1999.0,8.127875,0.44378,5.6056,1.546433,0.465497,3.9e-05,18.930695
luxembourg,2000.0,8.709963,0.470808,6.070173,1.609222,0.491553,4e-05,19.994039
luxembourg,2001.0,9.207531,0.471383,6.459309,1.780522,0.428556,4.4e-05,20.866925
luxembourg,2002.0,9.983685,0.37087,6.561094,2.540122,0.443254,6.3e-05,22.389311
luxembourg,2003.0,10.45917,0.345734,7.080811,2.575653,0.389217,6.4e-05,23.17303
luxembourg,2004.0,11.829091,0.385448,8.087145,2.859274,0.42747,7.1e-05,25.83967
luxembourg,2005.0,12.087836,0.377213,8.392587,2.829239,0.419627,7e-05,26.003176
luxembourg,2007.0,11.31778,0.407653,7.6986,2.731198,0.410291,6.9e-05,23.585195
luxembourg,2008.0,11.184473,0.355641,7.782907,2.594217,0.382386,6.6e-05,22.889217
luxembourg,2009.0,10.638966,0.339359,7.21538,2.658786,0.357914,6.7e-05,21.369049
luxembourg,2010.0,11.202164,0.326491,7.592927,2.842103,0.370656,7.2e-05,22.091948
luxembourg,2012.0,10.867476,0.285579,7.632693,2.500064,0.381119,6.4e-05,20.482064
luxembourg,2013.0,10.325364,0.276175,7.508353,2.115234,0.371564,5.4e-05,19.013092
luxembourg,2014.0,9.828191,0.277324,7.110833,2.006066,0.359823,5.1e-05,17.67441
luxembourg,2015.0,9.347466,0.28822,6.823948,1.829656,0.329477,4.6e-05,16.416113
luxembourg,2016.0,9.089235,0.294294,6.68528,1.681755,0.351368,4.2e-05,15.581073
luxembourg,2017.0,9.261198,0.282571,6.874153,1.656906,0.370699,4.2e-05,15.531547
luxembourg,2018.0,9.566671,0.267196,7.243558,1.60891,0.369492,4.1e-05,15.736909
luxembourg,2019.0,9.751728,0.274406,7.395905,1.608057,0.394793,4.1e-05,15.729279
luxembourg,2020.0,8.096513,0.237493,5.94124,1.469367,0.399139,3.7e-05,12.843474
luxembourg,2021.0,8.354555,0.20919,6.125559,1.571392,0.399139,3.7e-05,13.067857
north macedonia,2000.0,9.777004699999999,7.423264,2.795506,0.212452,0.27952,0.017273999999999998,4.7541541333333335
north macedonia,1990.0,14.184423,8.426342,5.449047,0.212452,0.287831,0.021203,6.938951
north macedonia,1991.0,10.035016,5.088537,4.656223,0.212452,0.276912,0.013345,4.92713
north macedonia,1992.0,10.984672,7.617456,3.154704,0.212452,0.212512,0.017273999999999998,5.443284
north macedonia,1993.0,10.123632,7.574411,2.344112,0.212452,0.20511,0.017273999999999998,5.069692
north macedonia,1994.0,10.534,7.903248,2.432896,0.212452,0.197856,0.017273999999999998,5.313606
north macedonia,1995.0,10.636592,8.141408,2.282672,0.212452,0.212512,0.017273999999999998,5.361283
north macedonia,1996.0,11.684496,7.915422,3.57128,0.212452,0.197794,0.017273999999999998,5.859163
north macedonia,1997.0,10.577968,7.397616,2.978832,0.212452,0.20152,0.017273999999999998,5.277811
north macedonia,1998.0,12.571184,9.609809,2.734141,0.040316,0.186918,0.017273999999999998,6.245484
north macedonia,1999.0,11.666176,8.691942,2.684869,0.07692,0.212445,0.017273999999999998,5.764553
north macedonia,2000.0,11.995936,8.819248,2.817616,0.124576,0.234496,0.017273999999999998,5.886316
north macedonia,2001.0,11.92632,9.211296,2.297328,0.16488,0.252816,0.017273999999999998,5.808129
north macedonia,2002.0,10.867424,7.892256,2.561136,0.172208,0.241824,0.017273999999999998,5.263345
north macedonia,2003.0,11.226496,8.239361,2.528985,0.150273,0.307876,0.017273999999999998,5.420438
north macedonia,2004.0,11.105584,8.076455,2.596919,0.135523,0.296686,0.017273999999999998,5.349835
north macedonia,2005.0,11.178864,8.002176,2.682048,0.142896,0.351744,0.017273999999999998,5.377913
north macedonia,2006.0,10.834448,7.448912,2.865248,0.153888,0.3664,0.017273999999999998,5.206179
north macedonia,2007.0,9.383504,5.723168,3.09608,0.194192,0.370064,0.017273999999999998,4.503748
north macedonia,2009.0,8.59208,5.278411,2.811487,0.146623,0.35556,0.017273999999999998,4.111462
north macedonia,2011.0,9.19664,5.818432,2.76632,0.252816,0.359072,0.017273999999999998,4.385411
north macedonia,2012.0,8.734976,5.525312,2.700368,0.260144,0.249152,0.017273999999999998,4.160547
north macedonia,2013.0,7.771344,4.558016,2.634416,0.296784,0.282128,0.017273999999999998,3.696741
north macedonia,2014.0,7.459904,4.316192,2.634416,0.252816,0.25648,0.017273999999999998,3.543408
north macedonia,2015.0,7.020224,3.746317,2.779525,0.230712,0.26367,0.017273999999999998,3.330337
north macedonia,2016.0,6.987248,3.436832,2.854256,0.362736,0.333424,0.017273999999999998,3.311184
north macedonia,2017.0,7.503872,3.814224,2.872576,0.465328,0.351744,0.017273999999999998,3.553005
north macedonia,2018.0,7.031216,3.405631,2.837415,0.428912,0.359259,0.017273999999999998,3.326826
north macedonia,2019.0,7.994848,4.04872,3.092416,0.501968,0.351744,0.017273999999999998,3.781543
north macedonia,2020.0,6.649502,2.77899,2.945478,0.57329,0.351744,0.017273999999999998,3.149822
north macedonia,2021.0,6.851552,2.393694,3.383253,0.722861,0.351744,0.017273999999999998,3.257478
malaysia,1990.0,54.269364,5.411728,35.713008,6.837024,3.2445,3.063104,3.098087
malaysia,1991.0,65.785134,6.071248,39.776384,13.292992,3.38355,3.26096,3.651187
malaysia,1992.0,72.961016,6.324064,44.180512,16.004352,3.2754,3.176688,3.938153
malaysia,1993.0,86.718637,5.385854,50.289957,22.027045,3.42475,5.59103,4.552141
malaysia,1994.0,90.630988,6.232464,52.787248,22.390704,4.0067,5.213872,4.626697
malaysia,1995.0,113.933664,6.331392,55.886992,42.00776,4.2848,5.42272,5.657958
malaysia,1996.0,113.441942,7.73812,59.04347,36.250455,4.7895,5.620396,5.483187
malaysia,1997.0,122.084586,6.37536,69.242272,35.441872,5.20665,5.818432,5.745379
malaysia,1998.0,114.2375,6.28376,59.701216,35.940176,5.3251,6.987248,5.237719
malaysia,1999.0,108.29144,5.206544,52.823888,37.95904,5.4796,6.822368,4.841214
malaysia,2000.0,126.203049,7.873705,56.152817,49.671391,6.58795,5.917186,5.500206
malaysia,2001.0,133.988165,9.929712,63.480536,48.582305,6.32725,5.668363,5.691327
malaysia,2002.0,135.118208,12.545536,60.705152,49.02432,7.14568,5.69752,5.596708
malaysia,2004.0,171.102004,31.719248,67.615456,59.217568,8.1969,4.352832,6.754049
malaysia,2005.0,181.3328,26.109664,68.798928,64.079696,8.06224,14.282272,6.99491
malaysia,2006.0,178.785308,26.626288,62.32464,69.546384,8.6035,11.684496,6.74422
malaysia,2007.0,182.455363,29.934279,68.826858,65.437726,8.34558,9.910921,6.734508
malaysia,2008.0,201.985181,38.036676,70.210845,72.632793,8.86322,12.241647,7.301295
malaysia,2009.0,200.712944,46.591424,68.612064,65.442704,8.38592,11.680832,7.113141
malaysia,2010.0,215.935154,55.337392,73.375264,60.807744,7.41325,19.001504,7.519228
malaysia,2011.0,216.993527,55.543511,71.75332,64.784275,8.10537,16.807051,7.435325
malaysia,2012.0,213.287841,59.86976,68.612064,66.289088,8.50481,5.69752,1142.0
malaysia,2013.0,242.166341,57.989249,87.212871,82.273874,9.36897,5.321378,8.036101
malaysia,2014.0,245.328748,57.866418,88.71776,82.562148,9.85673,6.325692,8.015587
malaysia,2015.0,235.701912,66.3184,76.189216,77.211472,8.98114,7.001684,7.586442
malaysia,2016.0,252.060659,71.04496,88.368352,73.525488,13.41557,5.706289,7.99522
malaysia,2018.0,267.086876,84.147424,82.890672,84.261008,11.772656,4.015116,8.243608
malaysia,2019.0,269.155703,85.063424,79.127744,90.284624,10.797636,3.882275,8.204961
malaysia,2020.0,259.481359,94.558656,70.517073,76.509741,13.368605,4.527284,7.815705
malaysia,2021.0,256.048939,85.794767,71.102631,82.002525,13.385331,3.763685,7.626434
mexico,1990.0,317.042355,15.894616,235.641894,52.923428,10.73574,1.846677,3.879597
mexico,1991.0,330.133158,15.509712,246.53224,55.267776,10.95479,1.86864,3.96073
mexico,1992.0,332.780138,14.806224,248.719648,55.612192,11.75145,1.890624,3.915375
mexico,1993.0,338.067214,18.202752,249.796864,55.066256,12.38891,2.612432,3.901596
mexico,1994.0,351.52818,20.247264,258.051856,56.90192,13.83562,2.49152,3.980416
mexico,1995.0,331.59661,22.266128,237.244,56.92024,11.03325,4.132992,3.685653
mexico,1996.0,345.766112,25.19706,236.842104,62.745332,12.27238,8.709235,3.775293
mexico,1997.0,368.644797,25.574465,252.201598,65.771808,12.90692,12.190006,3.956134
mexico,1998.0,388.35689,26.266967,264.274488,71.088255,13.41233,13.31485,4.098006
mexico,1999.0,390.516452,26.003408,271.403472,69.802864,13.90122,9.405488,4.053742
mexico,2000.0,396.066364,26.699568,263.873952,81.201568,14.56702,9.724256,4.046719
mexico,2001.0,410.697922,30.638368,275.576768,82.887008,14.05893,7.536848,4.132007
mexico,2003.0,437.757538,42.458432,273.195168,101.903168,14.64981,5.55096,4.273751
mexico,2004.0,438.856697,37.881779,276.73594,105.646892,15.34581,3.246277,4.221976
mexico,2005.0,463.99319,46.8076,291.12312,105.515872,16.67375,3.872848,4.400442
mexico,2006.0,476.565216,50.2884,284.689136,117.936832,17.81776,5.833088,4.458598
mexico,2007.0,479.786812,45.840304,286.649376,117.273648,18.97286,11.050624,4.430043
mexico,2008.0,492.97967,40.783984,1149.0,118.56704,16.859699999999997,8.0750515,4.494525
mexico,2009.0,475.903054,40.813296,272.740832,123.432832,17.86275,21.053344,4.285507
mexico,2010.0,463.782514,51.054176,259.678672,124.121664,17.04565,11.882352,4.121324
mexico,2011.0,484.164841,56.041308,272.512081,130.70687,17.77072,7.133862,4.241461
mexico,2012.0,501.568856,49.222543,290.157986,135.726564,18.41149,8.050273,4.332987
mexico,2013.0,495.485164,49.97696,277.69456,142.276784,17.43703,8.09983,4.22442
mexico,2014.0,484.113709,48.943712,269.274688,138.502864,18.25933,9.133115,4.076545
mexico,2015.0,479.519778,44.114222,258.874271,147.976833,19.15998,9.394473,3.991013
mexico,2016.0,479.789752,47.621008,251.592224,151.455104,20.599338,8.522078,3.948262
